id,event_datetime,duration,title,state,created_by_profile_id,price_per_person,city,created_at,event_type,area_code,uuid,total_paid,event_date,event_time,reservations_total,reservations_accepted_total,reservations_rejected_total,reservations_pending_total,guests_total,guests_accepted,guests_rejected,guests_pending,monetization_calculation,community_dinner
4300,,18000,Bukharian Shabbat,published,,,,54:48.6,private,NY,ed827bcd-9de8-4c75-b7c8-c0c9e9b2c896,0,1/27/2017,19:00:00,5,0,0,5,8,0,0,8,t,f
4301,,18000,shabbos dinner,published,,,,58:20.6,private,NY,2874517d-d3be-455a-87f6-0775102f7aab,0,1/27/2017,18:00:00,2,2,0,0,15,15,0,0,t,f
4302,,7200,Chinese New Year Shabbat,published,,,,13:38.9,private,SF,10d73e4a-b867-4d8c-83df-1efd78ddf149,0,1/27/2017,19:00:00,3,3,0,0,3,3,0,0,t,f
4464,,16200,Oren Farewell Shabbat,published,,,,46:38.6,private,NY,e16633c6-778a-4ee1-a9ca-36317259c7fe,0,2/3/2017,19:30:00,6,6,0,0,7,7,0,0,t,f
4840,,16200,Nice Jewish Boys Shabbat,published,,,,29:04.1,manual_approval,DC,a94bd46a-1645-4b5d-8a08-afb9822c015a,0,2/24/2017,18:30:00,15,14,0,1,15,14,0,1,t,f
4455,,7200,Shared Shabbat Dinner!,published,,,,10:12.6,private,OTHER,f871d8c4-7d31-466d-aef2-5d8396a4e5a0,0,2/3/2017,19:00:00,6,6,0,0,8,8,0,0,t,f
4784,,7200,BYFI Shabbat,published,,,,12:41.0,private,DC,901f2129-1aa3-4b4e-9f89-a7f5af3bd81c,0,3/17/2017,19:00:00,1,1,0,0,1,1,0,0,t,f
4491,,7200,February shabbat!,published,,,,15:39.5,private,CHICAGO,7e95e159-573b-459b-9afb-7b5718e00495,0,2/17/2017,19:00:00,5,5,0,0,5,5,0,0,t,f
3940,,7200,Meet Your Neighbors Dinner : Shabbat Edition,published,,2000,,45:17.2,public,NY,7b0d791b-85af-4f93-a539-38a2f023bc82,96000,1/27/2017,19:30:00,42,42,0,0,48,48,0,0,f,t
4865,,7200,Weare the fun is!,published,,,,51:36.2,private,Boston,414787e2-f085-4a14-93f2-a036d25f002f,0,3/3/2017,19:00:00,5,3,0,2,5,3,0,2,t,f
4463,,10800,Heather's Shabbat dinner!,published,,,,14:51.6,private,NY,85ed48c6-feba-443a-a9a4-2c2d31a39fc6,0,2/3/2017,19:00:00,4,4,0,0,4,4,0,0,t,f
4465,,10800,Friends Squared,draft,,,,26:39.2,private,NY,82793b2c-8d02-41f6-ad91-c96a36c43ec1,0,2/3/2017,20:00:00,0,0,0,0,0,0,0,0,t,f
4137,,7200,Convent Shabbat for a New Year,published,,,,05:10.4,manual_approval,SF,e47c2983-e5a5-47fb-9fa7-e8fe043c42d2,0,2/3/2017,19:00:00,15,10,0,5,16,11,0,5,t,f
4369,,7200,Tu B'Shvat Shabbat,published,,,,52:37.5,manual_approval,DC,4c440553-7884-4470-bf96-8ad73c060eec,0,2/10/2017,19:00:00,9,9,0,0,10,10,0,0,t,f
4786,,10800,poker night,published,,,,03:36.5,public,SF,ed687c9a-bdfe-41ba-96a7-db5b06ee7a57,0,2/24/2017,20:00:00,10,10,0,0,13,13,0,0,t,f
4860,,10800,Mixed Blessings Shabbat,published,,,,07:00.7,private,SF,64769e85-0794-44df-86d6-e72da2337c3e,0,2/24/2017,20:00:00,7,7,0,0,8,8,0,0,t,f
4866,,7200,Julie's Shabbat Dinner,published,,,,13:46.5,private,CHICAGO,aa3b9c24-344a-4609-8c96-c679b6e6bd2e,0,3/10/2017,19:00:00,8,8,0,0,10,10,0,0,t,f
4370,,14400,A relaxed Shabbat dinner,published,,,,53:12.0,private,NY,6163425e-6d57-4422-8363-f1db8b2e1afc,0,2/3/2017,19:00:00,8,8,0,0,9,9,0,0,t,f
4787,,3600,Purim! (aka: costumes and revelry),published,,,,29:40.4,public,SF,781448b9-ed7c-4b0f-b587-dc8051d6a170,0,3/10/2017,20:00:00,0,0,0,0,0,0,0,0,t,f
4513,,14400,Shabbas Dinner at EVHQ,published,,,,40:03.7,private,NY,857d4291-0723-4f70-8e4a-3ffbdb001c42,0,3/3/2017,19:00:00,9,9,0,0,9,9,0,0,t,f
4492,,14400,Happy Galentine's,published,,,,14:25.7,manual_approval,NY,5774af8c-8b40-435a-b9a1-9de52f3ab434,0,2/10/2017,19:00:00,2,0,0,2,2,0,0,2,t,f
4255,,10800,First Friday February Shabbat,published,,,,56:01.8,private,OTHER,1f4ffee9-b681-419d-a186-dcf420199c17,0,2/3/2017,19:00:00,3,3,0,0,6,6,0,0,t,f
4490,,7200,Noah Bachelors Shabbos Shindig,published,,,,04:40.0,private,Colorado,3bf711b0-a49c-452d-ac09-f298ccd2b258,0,2/10/2017,19:00:00,9,9,0,0,9,9,0,0,t,f
4309,,15840,Make Shabbat Dinner Great Again!,published,,,,42:45.7,manual_approval,NY,ab8e8c09-1497-4077-aed8-0470ed2f326f,0,1/27/2017,19:34:00,12,8,4,0,15,10,5,0,t,f
4659,,10800,HMI NYC 4 Feb. Dinner,published,,,,26:20.8,private,NY,ccf9e267-6ccb-4fd8-a82b-8dd9c1fcea1c,2000,2/24/2017,18:00:00,14,13,1,0,24,22,2,0,t,f
4330,,7200,AVODAHlings Shabbat Dinner,published,,,,52:50.9,private,NY,91c025ff-005f-415d-85d8-5115e861834d,0,2/17/2017,19:00:00,1,1,0,0,1,1,0,0,t,f
4574,,57600,Shabbat & resistance,published,,,,42:20.8,manual_approval,SF,1f2285f7-8a0b-45f6-aa11-c0a495843fcd,0,2/10/2017,19:00:00,10,10,0,0,11,11,0,0,t,f
4320,,9900,Young Adults Guess Who's Coming to Shabbas?,published,,,,53:51.4,private,atlanta,a9690ecb-381c-4a64-9098-4f43c17a752b,0,2/3/2017,18:30:00,4,4,0,0,7,7,0,0,t,f
4322,,7200,Dannys Dinner,draft,,,,29:01.7,private,OTHER,793060e3-96b6-4075-87f9-e03896fa6aed,0,4/28/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4466,,14400,Bubby Shabbat,draft,,3600,,53:21.4,manual_approval,NY,3641eae5-bb99-406e-9b7f-1c9d38297f8c,0,2/10/2017,19:30:00,0,0,0,0,0,0,0,0,f,f
4681,,10800,East Boston Shabbat,published,,,,08:11.9,private,Boston,badcedd2-a4de-4613-b161-377eb2191710,0,3/10/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4789,,82800,Warm House Warm Food,published,,,,45:38.9,private,NY,eb6dae22-9290-472e-8869-30630355abd8,1000,2/24/2017,19:00:00,8,8,0,0,9,9,0,0,t,f
3834,,9000,Meet your Atlanta City Manager,published,,,,56:24.1,manual_approval,atlanta,7555d1d4-5665-4407-8bb8-58b0d73ef427,0,2/3/2017,19:00:00,9,8,1,0,14,13,1,0,t,f
4102,,5400,Birthday Shabbat,published,,,,37:49.6,private,NY,52ab8dbb-dd96-4de4-91d9-7a473163ce3b,0,2/3/2017,19:30:00,6,6,0,0,7,7,0,0,t,f
4614,,15300,Friday Din,published,,,,24:35.2,private,NY,d7c6ed03-c719-462e-82d2-4b6a5ee93fac,0,2/24/2017,19:30:00,4,4,0,0,4,4,0,0,t,f
4384,,81000,Anna & Katie's Shabbat Dinner,published,,,,57:51.0,private,NY,ef377011-a958-4251-b3c7-957d06959f35,0,2/3/2017,19:30:00,5,5,0,0,5,5,0,0,t,f
4419,,18000,Sushi Shabbat - BYOP (Bring Your Own Pillow),published,,,,06:05.9,manual_approval,OTHER,c5dc2570-c2dd-4210-8ff4-285bf6d55f36,0,2/3/2017,19:00:00,10,10,0,0,13,13,0,0,t,f
4868,,7200,Shabbat,draft,,,,11:22.2,private,CHICAGO,a5e47df5-5ccd-432e-8379-a0c3bd4c5ffb,0,3/24/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4627,,14400,Mardi Gras Shabbat,published,,,,00:35.4,manual_approval,OTHER,e51db632-0fae-49ca-86c7-254ff5051377,0,2/24/2017,20:00:00,14,14,0,0,18,18,0,0,t,f
4494,,14400,Colorado Shabbos Blast,published,,,,38:13.9,private,Colorado,f2ee60df-b5bb-45a5-a9a1-2192261487dd,0,3/3/2017,19:00:00,8,7,0,1,9,8,0,1,t,f
4295,,10800,Craft Yours Mixology Nosh,published,,2000,,07:37.6,public,CHICAGO,87b4aae1-6cf6-4e27-866f-2a1055caed6e,42000,2/22/2017,18:00:00,19,19,0,0,21,21,0,0,t,f
4375,,7200,Shabbat Shalom,published,,,,05:36.1,private,OTHER,2cc01640-e49e-496b-a8a0-94d05b022193,0,2/10/2017,19:30:00,1,0,0,1,1,0,0,1,t,f
4373,,7200,30+ Social Action Shabbat,published,,,,46:06.2,manual_approval,Colorado,662834af-1ffb-4d28-a962-230d8a95a3d6,0,2/3/2017,19:00:00,9,9,0,0,11,11,0,0,t,f
4467,,17940,Shabbat at Julia's,published,,,,52:26.5,private,Colorado,abf2495a-29e8-4e4c-b00e-0fbf724a0087,0,2/10/2017,19:00:00,7,7,0,0,10,10,0,0,t,f
4468,,9000,Shabbat Cluster,draft,,,,39:23.7,private,DC,6533a22c-fa7d-4047-a6ee-d31119306070,0,2/10/2017,19:30:00,0,0,0,0,0,0,0,0,t,f
4516,,25200,Shabbat Dinner,published,,,,00:05.4,private,SF,98b31e7d-5e0d-4fcc-8527-e55e2a65a1ca,0,2/10/2017,19:30:00,1,1,0,0,1,1,0,0,t,f
4470,,10800,Falafel Fiesta,published,,,,08:38.8,private,NY,31b8805a-75c0-4f04-83c8-0401dfbeb5a2,0,2/10/2017,20:00:00,8,7,0,1,9,8,0,1,t,f
4376,,7200,Moroccan Shabbat at Lenny's,published,,,,35:21.5,private,Boston,b48ffb54-93af-4050-9eaf-4b7ab57d3461,0,2/3/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4469,,9000,Interfaith Tu Bishvat Shabbat,published,,,,46:38.9,private,DC,95dc41f4-f24b-4bca-86df-0d7005d90cae,0,2/10/2017,18:30:00,7,7,0,0,7,7,0,0,t,f
4683,,7200,Shabbat O' The Irish,published,,,,30:42.1,public,OTHER,4aea08fa-ee4b-4a81-8e8a-baceb79af83c,0,3/17/2017,19:30:00,1,1,0,0,1,1,0,0,t,f
4867,,18000,Sammy Shabby,published,,,,32:50.2,private,NY,eab7f055-c7e8-4718-badb-058e971b2975,0,2/24/2017,19:00:00,6,4,2,0,6,4,2,0,t,f
4785,,7200,Shabbat Dinner,published,,,,32:26.9,private,atlanta,8607cd02-1bca-4df9-a4e9-d9d31dd18843,0,3/10/2017,19:00:00,5,5,0,0,5,5,0,0,t,f
4871,,10800,HEX ATL Dinner,published,,,,31:47.1,private,NY,f82e87ca-bbf2-469f-93ce-ba1a623fa703,0,3/3/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4647,,10800,Girls night,published,,,,48:57.5,private,DC,68f64fa6-7b13-4b94-85e5-609ce6a754ed,0,2/17/2017,19:00:00,5,5,0,0,5,5,0,0,t,f
4616,,9000,Birthday Shabbat,published,,,,48:36.9,private,Boston,00ffbd25-fd37-4fcf-9f1c-da2b703cfba7,0,2/10/2017,19:30:00,6,6,0,0,6,6,0,0,t,f
4571,,10800,Shabbat Shabang!,published,,,,13:18.9,private,CHICAGO,9800d485-5d25-4017-8623-fda4b62410b7,0,3/10/2017,19:00:00,12,12,0,0,14,14,0,0,t,f
4790,,9000,Mama Matthes Birthday Dinner,published,,,,25:20.1,private,SF,4a62bfd1-d0f8-4376-97be-c3a50a577e79,0,2/24/2017,19:30:00,9,9,0,0,9,9,0,0,t,f
4547,,21600,full 🌝  & nu yr 4 🌳,published,,,,38:50.7,private,NY,369e2f42-2d8d-4a3a-8eff-8066086bd33c,0,2/10/2017,19:00:00,8,8,0,0,8,8,0,0,t,f
4869,,7200,Shabs dinner,published,,,,16:07.8,private,DC,3df5b5ea-0cb7-459e-ac01-81267f5e8555,0,3/3/2017,19:00:00,4,4,0,0,4,4,0,0,t,f
4558,,7200,Romantic Italian Shabbat,published,,,,46:26.1,private,NY,ce1e6500-9ab1-4b3b-ba76-5b506021cf8c,0,2/10/2017,19:00:00,5,4,0,1,9,7,0,2,t,f
4678,,10800,30s Something Shabbat Cluster - Oscars Style,published,,,,28:56.2,private,DC,6874b4a4-f704-47c7-8185-b800880be8f3,0,2/24/2017,19:00:00,17,17,0,0,20,20,0,0,t,f
4684,,26100,Shabbat dinner with the girls,published,,,,39:34.9,private,OTHER,698c0438-b340-4462-ace6-8bece7652428,0,2/17/2017,13:45:00,4,4,0,0,5,5,0,0,t,f
4674,,14400,Medicinal Plants of the Holy Land,published,,,,19:31.4,public,Colorado,4729176b-706e-4487-a4c5-f5a09293a1ef,0,3/31/2017,19:00:00,1,1,0,0,1,1,0,0,t,f
4501,,12600,Shabbat Unplugged,draft,,,,54:38.3,private,Boston,6faa7a81-d028-4280-af39-2ca129c8c914,0,3/3/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4618,,12600,There Can Be Miracles,published,,,,46:16.4,private,NY,590aba11-2151-4507-863e-641a16704090,0,2/24/2017,19:30:00,7,7,0,0,8,8,0,0,t,f
4870,,10800,BUSL Post-Purim Shabbat Dinner,published,,,,29:45.2,private,Boston,e75b00db-abad-43bf-8826-32d38ad3ffa5,0,3/24/2017,19:00:00,1,1,0,0,1,1,0,0,t,f
4791,,10800,Catalyst Crew Shabbat,published,,,,22:53.3,private,NY,d4c4f1f7-3242-4f0a-9147-178a1a187530,0,2/24/2017,18:00:00,5,5,0,0,5,5,0,0,t,f
4788,,6300,CYJ 2017,published,,,,01:24.0,manual_approval,NY,85786703-4569-4d20-b0e9-a385ccbfb3a9,1000,2/24/2017,20:15:00,12,11,1,0,12,11,1,0,t,f
4619,,18900,Bus 262 Housewarming,published,,,,48:32.5,private,SF,06571c1a-f5ca-417c-a6ba-90fd8ca09237,0,2/17/2017,17:15:00,12,12,0,0,12,12,0,0,t,f
4621,,7200,MABUHAY: A Filipino Shabbat Dinner,published,,,,36:03.4,manual_approval,SF,3e2a72ae-c736-4474-8365-c24cf5384fdc,0,2/24/2017,19:00:00,6,6,0,0,9,9,0,0,t,f
4792,,7200,Hess Dinner,draft,,,,37:07.8,public,OTHER,85793f28-d583-4e7b-ba87-87e9baee42a7,0,3/10/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4612,,7200,President's day weekend shabbat!,published,,,,16:16.8,private,DC,29ceb38e-e28f-4021-a0cf-0436688ff131,0,2/17/2017,19:00:00,9,9,0,0,9,9,0,0,t,f
4430,,10800,MoHo Shabbat Field Trip,published,,,,33:39.8,private,CHICAGO,5acb68cf-0620-4eab-8f15-502df025c962,0,2/10/2017,19:30:00,22,22,0,0,22,22,0,0,t,f
4682,,22500,Shabbat Sha-unwind,published,,,,16:41.9,private,NY,d915ce66-e214-491a-a680-bc2b9144a13b,0,3/3/2017,19:00:00,6,6,0,0,7,7,0,0,t,f
4793,,7200,Becca & Ilana's Shabbat Dinner,published,,,,31:37.9,private,CHICAGO,76a6a928-00b7-4b63-b8c3-743fda06db49,0,3/3/2017,19:30:00,12,11,0,1,12,11,0,1,t,f
4508,,7200,test,draft,,,,12:44.9,private,CHICAGO,8cbaee23-d19a-4ffc-b2d4-bc9a8f175551,0,2/24/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4538,,7200,Shabbat and Spirituality,published,,,,54:31.3,manual_approval,NY,7adbc1d0-3828-4bbf-8394-c04b8a749ebf,0,2/10/2017,19:00:00,9,9,0,0,9,9,0,0,t,f
4512,,49500,Kevin and Michael's Massive Shabbat,published,,,,28:14.9,private,CHICAGO,75e8425b-9e67-4a2d-ad45-6cb5783a2fc7,0,2/10/2017,19:15:00,9,9,0,0,9,9,0,0,t,f
4511,,7200,Grossman Shabbat,published,,,,16:42.6,private,OTHER,6b5caece-57a7-463e-9289-3c09d6693caa,0,3/10/2017,19:00:00,8,8,0,0,11,11,0,0,t,f
4190,,17940,Shabbat with Friends,published,,,,53:31.2,manual_approval,SF,8098450c-acf0-4e10-aacf-2dc46592de55,0,2/10/2017,19:00:00,15,15,0,0,21,21,0,0,t,f
4519,,21600,Full Moon Shabbat,published,,,,46:38.5,manual_approval,DC,293eec81-4e53-4077-917e-f4ff873e1e15,0,2/10/2017,15:00:00,7,7,0,0,10,10,0,0,t,f
4019,,18900,FEAST: February First Friday,published,,,,31:52.1,public,OTHER,477bf97b-9be8-49ca-aa9e-c39568cc3529,1000,2/3/2017,20:45:00,54,54,0,0,60,60,0,0,f,f
4645,,14400,Casual Shabbat,published,,,,11:32.8,private,SF,c66142b8-b7aa-405c-800a-5211dff35361,0,3/3/2017,19:00:00,5,5,0,0,7,7,0,0,t,f
4795,,58500,Jewbilee Shabbat,published,,,,48:39.0,manual_approval,OTHER,2b83a91c-4b92-464b-976a-a9a7d6fff319,0,2/24/2017,19:00:00,1,0,0,1,1,0,0,1,t,f
4487,,10800,Green Shabbat,published,,,,40:24.4,private,CHICAGO,76817f73-4374-4d50-8327-940f5dc19d56,0,3/10/2017,18:30:00,6,6,0,0,8,8,0,0,t,f
4690,,5400,Shira's Shabbat,published,,,,00:54.8,private,NY,3b070921-a0eb-43af-8e72-571e8f03e098,0,2/17/2017,19:30:00,6,6,0,0,6,6,0,0,t,f
4620,,21600,"""Flat Hikes"" and Lovely Days Birthright Bus 262 Shabbat",published,,,,56:29.7,manual_approval,SF,f2530dfe-e282-4079-a144-5872d2b525b3,0,3/10/2017,18:00:00,13,13,0,0,14,14,0,0,t,f
4881,,7200,Shorashim Bus 422 Reunion Shabbat!!,published,,,,36:19.8,private,CHICAGO,fc879f07-e23a-4bb7-8e8e-232ee3b47ffe,0,3/3/2017,19:00:00,11,10,0,1,12,11,0,1,t,f
4796,,10800,Tami & Nikki's Jewish-Muslim Shabbat,published,,,,04:53.5,private,DC,a1ffd815-ce8a-489c-9fca-99d200f7c0cc,0,2/24/2017,19:00:00,7,7,0,0,8,8,0,0,t,f
4701,,12600,747 Club Shabbat Dinner,published,,,,52:50.8,private,atlanta,8edd299a-81f2-4986-8956-784bfd1cce17,0,4/28/2017,18:30:00,0,0,0,0,0,0,0,0,f,f
4687,,83520,Shabbat dinner!,published,,,,22:07.3,private,DC,c511cd45-7b51-489b-b16f-846a99fc4ca7,0,2/17/2017,19:18:00,5,5,0,0,7,7,0,0,t,f
4688,,30600,Shabbat,published,,,,03:51.9,private,NY,a10ac105-44be-4232-993f-86ae6e588112,0,2/24/2017,19:30:00,8,8,0,0,10,10,0,0,t,f
4797,,21600,Shabbat at Mom and Dad's,published,,,,38:47.9,private,SF,f3eac269-d8ca-4c44-bd92-f372a1065876,0,2/24/2017,19:00:00,7,7,0,0,11,11,0,0,t,f
4685,,9000,Shabbat in Bernal,published,,,,05:55.3,private,SF,3b297d04-8c7e-4744-8a60-65a9aa35ab22,0,2/24/2017,19:30:00,6,5,0,1,7,6,0,1,t,f
3906,,9000,Eastside Couples Shabbat Dinner,published,,,,27:10.7,manual_approval,OTHER,19a02a47-4d10-4f05-919f-cda39a6b4daf,0,2/24/2017,19:30:00,2,2,0,0,4,4,0,0,t,f
4225,,16200,XOXO Shabbat: Winter Edition,published,,5000,,33:49.3,private,NY,943b76b2-6915-457d-b483-818806cae5b6,135000,2/10/2017,18:30:00,27,27,0,0,30,30,0,0,f,t
4689,,14400,Drachim Shabbat Dinner,published,,,,29:40.1,manual_approval,NY,b009ff07-ff9a-4867-9af3-30f86684f07c,1000,2/17/2017,19:30:00,17,14,3,0,17,14,3,0,t,f
4642,,25200,New Hampshire Getaway,published,,,,25:05.8,manual_approval,OTHER,2f39eda7-cc78-4176-bd84-00078a53989f,0,2/17/2017,17:00:00,9,9,0,0,9,9,0,0,t,f
4702,,9000,"""A"" Shabbat dinner",published,,,,13:57.2,private,atlanta,070f0ae8-cf2c-42b5-b9ed-9a061bc05b72,0,2/24/2017,19:30:00,6,6,0,0,7,7,0,0,t,f
4692,,10800,Valentine's Day Comedown,published,,,,37:44.5,private,SF,10ebf7a4-512b-4a8f-bac7-8d772a4549bf,0,2/17/2017,19:00:00,6,6,0,0,7,7,0,0,t,f
4655,,10800,Steven Chaitman: 30 and flirty and thriving!,published,,,,57:04.5,private,CHICAGO,2207cf2c-b306-4a00-9331-fa7473c8ad0e,0,3/17/2017,19:30:00,4,2,0,2,4,2,0,2,t,f
4540,,21600,Schechter Shabbos,published,,,,47:29.7,private,NY,3d281d04-d48d-4553-a9c5-8e63168d68df,0,2/24/2017,19:00:00,11,11,0,0,15,15,0,0,t,f
4704,,8100,Shabbat ShaBirthday!,published,,,,26:16.9,private,CHICAGO,44d069e0-1d94-4861-927f-61bdffe59236,0,3/10/2017,19:00:00,6,6,0,0,9,9,0,0,t,f
4654,,7200,Shabbat with Danny Maseng,published,,,,07:24.5,manual_approval,OTHER,49bb92f3-893f-4393-b3a1-7ecde72713eb,0,2/24/2017,19:30:00,5,5,0,0,7,7,0,0,t,f
4644,,7200,Shabbat Sha-Obama: President's Day Shabbat,published,,,,29:40.8,manual_approval,OTHER,6e7f90ae-c88c-4210-9cc8-0a90ae706145,0,2/17/2017,19:00:00,9,9,0,0,9,9,0,0,t,f
4705,,7200,Ladies Celebrating Ladies,published,,,,35:05.2,private,Colorado,6bbe723e-3bda-45f3-b32f-0bafbdd50f9e,0,2/17/2017,19:00:00,4,4,0,0,4,4,0,0,t,f
4703,,7200,Shabbat Shaloha 2.0,published,,700,,22:21.0,public,CHICAGO,526bdb65-a2a9-41d5-b166-a1beefa162e2,0,3/31/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
4622,,10800,Rub a dub dub,published,,,,58:22.7,private,NY,cf81b07d-93a1-4ed9-9263-90e3ae952f7d,0,2/10/2017,19:30:00,11,11,0,0,11,11,0,0,t,f
4643,,14400,"New Place, Same Shabbat Dinner",published,,,,28:18.2,private,NY,5573a256-9e14-4d20-b0ba-9cf643496ba4,0,3/3/2017,19:00:00,8,8,0,0,9,9,0,0,t,f
3883,,10800,Immersive Shabbat in the Dark,published,,4500,,28:03.2,manual_approval,NY,c226b76f-6d6b-408f-a517-a66c77a13ed5,162000,2/10/2017,19:00:00,25,25,0,0,37,37,0,0,f,f
4539,,10800,Another Shabbat dinner (finally!),published,,,,02:28.0,private,NY,5960c58a-4489-40c0-9110-1a7d397a1aa6,0,2/10/2017,20:00:00,2,2,0,0,3,3,0,0,t,f
4344,,11700,IAC Dor Chadash Shabbat Dinner Downtown,published,,2800,,53:27.7,manual_approval,NY,f3c2ba0e-9142-429f-a74c-5d261e550808,96600,2/10/2017,19:15:00,34,32,1,1,38,35,2,1,f,f
4693,,7200,Farewell Feast,published,,,,53:14.8,private,NY,ab8d42fb-f340-47c3-b188-0cf136684625,0,2/17/2017,19:00:00,6,6,0,0,6,6,0,0,t,f
4707,,7200,Dick's Shabbas Shmorgasbord!,published,,,,31:02.6,private,NY,1bc6e427-608d-4a80-b37a-3ae985ccb00b,0,2/17/2017,19:00:00,4,4,0,0,4,4,0,0,t,f
4565,,23400,Movement Match Shabbat!,published,,,,00:55.8,manual_approval,NY,4510c497-e39c-4f6a-8089-e32a0969474c,0,2/24/2017,19:30:00,7,7,0,0,7,7,0,0,t,f
4624,,7200,Shabbat ShaBBQ,published,,,,05:27.7,manual_approval,atlanta,78f2dd41-4419-4f2d-a25d-a98a723f470e,0,2/17/2017,19:00:00,4,3,1,0,7,6,1,0,t,f
4625,,18000,Curryous about OneTable,published,,,,15:16.2,manual_approval,atlanta,4cacd699-4f51-488c-b990-519e72c08729,0,3/24/2017,19:00:00,5,5,0,0,10,10,0,0,t,f
4498,,7200,Shabbat at 610,published,,,,52:27.8,private,DC,eecf12ca-2f7a-4706-a9de-2da1726bd154,0,2/10/2017,19:15:00,9,9,0,0,9,9,0,0,t,f
4626,,7200,Shabbat Dinner,published,,,,33:36.1,manual_approval,atlanta,94a1de36-3333-4ca1-b152-55b0532b44a4,0,4/21/2017,19:00:00,4,2,1,1,6,4,1,1,t,f
4557,,16200,Purim Seuda and Hamantaschen Making!,published,,,,04:00.0,manual_approval,DC,7ceea6dd-8089-490c-94fa-c59f241df450,0,3/10/2017,18:30:00,9,7,0,2,11,8,0,3,t,f
4887,,9000,Welcome to Chicago,published,,,,41:31.6,manual_approval,CHICAGO,11088d58-ccee-4522-9dcd-7c9c17a968b8,0,3/3/2017,20:30:00,2,2,0,0,3,3,0,0,t,f
4694,,14400,Hollywood Shabbat,published,,,,09:34.6,private,OTHER,fe924093-ccc9-4174-867d-6c8328e11581,0,2/17/2017,18:00:00,7,7,0,0,8,8,0,0,t,f
4886,,7200,shabbos dinner at Jeff & mike,published,,,,18:41.2,private,NY,d330151f-1e0a-45cf-a4a0-4d0c2de9c207,0,3/3/2017,19:00:00,1,1,0,0,1,1,0,0,t,f
4239,,8100,Breakfast for Dinner + Board Games Shabbat,published,,,,55:29.7,private,atlanta,52cecd8a-4280-4faa-b2de-57ee1f313f98,0,2/24/2017,19:15:00,9,9,0,0,10,10,0,0,t,f
4695,,75600,A Shabbat Dinner For The Books,published,,,,35:18.7,private,NY,730f9a83-b3f3-4a6d-8686-d946effc19c6,0,2/17/2017,0:00:00,0,0,0,0,0,0,0,0,t,f
4531,,13500,Unoriginal Shabbat Dinner,published,,,,34:28.1,private,NY,78d8aa48-946f-4d2b-9e5e-c242cd7dcbfb,0,2/17/2017,19:15:00,7,7,0,0,7,7,0,0,t,f
4507,,7200,25th Birthday Fiesta,published,,,,23:35.0,private,NY,2c23408e-ac91-46db-8ae4-d4f66c343166,0,3/10/2017,20:00:00,19,18,1,0,19,18,1,0,t,f
4875,,7200,Friday Fun,published,,,,58:12.6,private,NY,799cbbbd-3705-4c1c-9319-b18ed61e37a3,0,3/3/2017,19:00:00,1,1,0,0,1,1,0,0,t,f
4859,,7200,Mount Pleasant Shabbat 2/24,published,,,,02:16.4,manual_approval,DC,394e40db-6a37-4ca6-8daa-d59da62001c2,0,2/24/2017,19:00:00,10,9,0,1,10,9,0,1,t,f
4876,,10800,(Shabbat) BBQ For The Boys,published,,,,30:43.8,private,NY,8cea7d60-edfa-46f5-9447-60a4d88af838,0,2/24/2017,19:00:00,6,6,0,0,6,6,0,0,t,f
4798,,7200,Shabbat Just Because,published,,,,49:01.0,public,SF,4e2b1a5d-7036-4b7f-b5e4-7bbd7320c784,0,2/24/2017,19:00:00,11,11,0,0,13,13,0,0,t,f
4652,,14400,Reena's Farewell Dinner,published,,,,48:34.6,private,Boston,a5bd86ad-7b6b-4c25-98ee-820c9f3d7c49,0,2/17/2017,19:00:00,11,11,0,0,11,11,0,0,t,f
4289,,7200,YAD Austin--Couples Shabbat,published,,,,12:03.7,manual_approval,OTHER,1450580c-507b-498c-a233-4d855ceadc18,0,3/24/2017,19:30:00,4,3,1,0,8,6,2,0,t,f
4888,,10800,Havurah Dinner,draft,,,,51:28.6,private,NY,82d6c454-254f-4728-955d-cd6716c1b602,0,3/10/2017,20:00:00,0,0,0,0,0,0,0,0,t,f
4646,,10800,SHabbat with GoT Risk!!!!!,published,,,,19:07.0,private,DC,9074e4ca-b92b-4d48-b4d5-8cfde22ece8f,0,3/17/2017,19:00:00,3,1,0,2,3,1,0,2,t,f
4570,,7200,Shabbat Sha-blum!!,published,,,,22:02.8,private,CHICAGO,7bd11506-27c1-4528-8ecf-64c5943e9f41,0,3/3/2017,19:30:00,8,8,0,0,8,8,0,0,t,f
4686,,10800,David Wolkowicz Dinner,published,,,,44:49.1,private,DC,640bda62-4eef-4dc4-9321-8c03f55a328d,0,2/24/2017,19:00:00,7,7,0,0,11,11,0,0,t,f
4863,,9000,659 Hosts Shabbat (again),published,,,,53:17.0,manual_approval,DC,3b419ff6-e4f8-40b0-8424-800bcf4110a3,0,3/3/2017,18:30:00,9,8,1,0,9,8,1,0,t,f
